time,load_mw,wind,solar,central_power,local_power,commercial_power,net_imports
2024-03-13 07:00:00,3187.64,1507.29,192.83,802.77,427.18,62.68,191.46
2024-03-13 08:00:00,3202.57,1720.44,418.50,792.64,414.68,47.64,-194.87
2024-03-13 09:00:00,3279.75,1923.23,761.50,673.26,397.24,43.73,-522.53
2024-03-13 10:00:00,3215.24,2210.30,922.74,666.04,367.31,41.14,-995.73
2024-03-13 11:00:00,3138.23,2507.04,832.02,684.52,339.52,40.81,-1269.36
2024-03-13 12:00:00,3148.37,2657.04,581.94,692.37,296.58,41.14,-1124.32
2024-03-13 13:00:00,3114.98,2589.60,311.92,723.97,271.62,40.48,-826.01
2024-03-13 14:00:00,3054.96,2618.52,212.83,677.66,295.94,42.83,-796.45
2024-03-13 15:00:00,3064.52,2827.43,107.66,654.54,297.44,43.90,-870.11
2024-03-13 16:00:00,3200.27,2944.60,29.49,664.69,322.44,45.45,-810.27
2024-03-13 17:00:00,3218.71,3120.63,1.20,640.99,325.04,46.40,-919.10
2024-03-13 18:00:00,3069.40,3301.76,0.50,631.29,334.26,45.58,-1247.41
2024-03-13 19:00:00,2989.98,3469.85,0.44,620.02,262.59,41.49,-1407.78
2024-03-13 20:00:00,2812.95,3645.24,0.42,600.53,240.45,41.78,-1718.93
2024-03-13 21:00:00,2704.00,3728.19,0.36,594.19,222.29,40.87,-1885.30
2024-03-13 22:00:00,2632.39,3811.65,0.35,587.66,217.97,36.02,-2024.84
2024-03-13 23:00:00,2611.08,3867.41,0.29,557.26,164.55,44.56,-2026.34
2024-03-14 00:00:00,2677.08,3942.56,0.30,508.40,153.24,46.33,-1977.14
2024-03-14 01:00:00,2677.09,3931.48,0.26,510.70,152.94,44.77,-1966.41
2024-03-14 02:00:00,2558.95,3792.97,0.27,514.33,151.87,44.55,-1948.37
2024-03-14 03:00:00,2739.54,3639.09,0.29,572.75,133.55,46.24,-1655.56
2024-03-14 04:00:00,2866.81,3421.30,0.25,555.50,124.64,46.71,-1284.90
2024-03-14 05:00:00,2932.54,3231.33,0.26,616.03,176.15,46.90,-1141.77
2024-03-14 06:00:00,3185.32,3203.99,16.00,695.83,208.42,48.51,-991.19
2024-03-14 07:00:00,3272.64,3176.18,72.03,730.26,217.70,48.79,-975.81
2024-03-14 08:00:00,3306.34,3008.36,163.79,650.75,197.68,48.89,-766.61
2024-03-14 09:00:00,3379.69,2976.37,213.64,563.54,173.70,47.38,-598.54
2024-03-14 10:00:00,3355.32,3024.39,230.99,618.19,172.62,44.07,-738.43
2024-03-14 11:00:00,3290.10,3109.10,254.67,511.36,173.26,43.14,-804.94
2024-03-14 12:00:00,3526.98,3216.18,275.66,480.78,157.13,42.10,-648.58
2024-03-14 13:00:00,3502.93,3269.10,274.72,475.32,174.10,44.44,-738.43
2024-03-14 14:00:00,3352.18,3224.54,224.60,534.52,282.23,46.67,-963.91
2024-03-14 15:00:00,3169.70,3097.32,160.00,657.39,307.11,48.53,-1104.39
2024-03-14 16:00:00,3253.22,3020.09,62.80,707.93,324.51,52.80,-918.58
2024-03-14 17:00:00,3164.99,2999.57,3.26,819.08,331.67,49.85,-1042.10
2024-03-14 18:00:00,3070.33,2947.35,0.34,678.38,318.97,48.99,-927.13
2024-03-14 19:00:00,2847.56,2962.51,0.33,546.43,298.60,47.33,-1011.22
2024-03-14 20:00:00,2733.60,2895.19,0.28,519.68,268.40,45.48,-998.87
2024-03-14 21:00:00,2580.08,2892.61,0.24,593.69,257.00,45.18,-1212.09
2024-03-14 22:00:00,2488.19,2765.27,0.19,543.18,247.93,47.89,-1119.78
2024-03-14 23:00:00,2724.83,2737.00,0.18,515.84,133.67,49.00,-714.26
2024-03-15 00:00:00,3054.15,2752.35,0.18,450.09,108.17,41.28,-301.40
2024-03-15 01:00:00,3020.13,2652.21,0.18,535.34,109.19,41.96,-322.51
2024-03-15 02:00:00,2973.19,2727.90,0.15,533.55,109.57,42.44,-443.78
2024-03-15 03:00:00,2896.84,2908.58,0.17,491.08,109.82,39.78,-655.98
2024-03-15 04:00:00,2992.07,3106.54,0.20,459.14,112.06,46.72,-736.04
2024-03-15 05:00:00,2999.65,3325.07,1.65,486.96,143.86,47.10,-1008.59
2024-03-15 06:00:00,3076.24,3463.96,37.52,573.68,171.95,49.92,-1224.42
2024-03-15 07:00:00,3136.20,3533.25,132.89,684.19,186.84,46.59,-1451.06
2024-03-15 08:00:00,3161.95,3574.03,196.48,581.61,169.08,41.93,-1404.69
2024-03-15 09:00:00,3297.44,3543.31,273.31,527.58,161.34,41.26,-1252.85
2024-03-15 10:00:00,3470.06,3661.23,315.61,461.86,151.79,40.82,-1164.87
2024-03-15 11:00:00,3379.42,3761.49,330.20,404.97,145.30,40.32,-1306.71
2024-03-15 12:00:00,3299.91,3754.52,385.10,387.39,154.74,40.70,-1426.20
2024-03-15 13:00:00,3057.50,3705.06,366.30,500.05,181.91,44.50,-1743.97
2024-03-15 14:00:00,2909.45,3646.37,314.75,550.31,272.28,45.46,-1923.20
2024-03-15 15:00:00,2858.92,3561.23,142.15,572.00,277.65,46.17,-1743.98
2024-03-15 16:00:00,2985.12,3482.97,42.19,642.84,289.44,48.94,-1525.07
2024-03-15 17:00:00,2958.66,3434.98,3.87,646.16,296.67,51.62,-1478.26
2024-03-15 18:00:00,2867.39,3656.67,0.30,644.59,304.47,56.88,-1799.30
2024-03-15 19:00:00,2840.50,3765.70,0.24,602.06,280.75,59.18,-1870.99
2024-03-15 20:00:00,2822.64,3847.12,0.21,655.20,252.93,57.96,-1994.30
2024-03-15 21:00:00,2694.64,3740.00,0.18,622.49,251.50,57.65,-1980.53
2024-03-15 22:00:00,2592.67,3730.25,0.16,537.83,246.83,57.74,-1983.57
2024-03-15 23:00:00,2579.24,3674.92,0.12,509.16,166.38,54.54,-1829.27
2024-03-16 00:00:00,2629.34,3527.05,0.13,503.95,153.85,54.63,-1613.60
2024-03-16 01:00:00,2608.84,3487.60,0.11,449.36,150.79,52.93,-1534.94
2024-03-16 02:00:00,2579.38,3504.95,0.11,432.93,147.91,53.05,-1562.54
2024-03-16 03:00:00,2547.95,3728.91,0.12,475.21,151.59,55.93,-1866.78
2024-03-16 04:00:00,2537.06,3964.28,0.14,472.48,151.93,56.15,-2110.96
2024-03-16 05:00:00,2513.56,4215.73,2.72,615.67,154.06,56.51,-2534.19
2024-03-16 06:00:00,2501.64,4257.83,91.09,497.49,166.04,55.98,-2570.14
2024-03-16 07:00:00,2707.61,4490.84,396.84,613.87,182.70,56.00,-3036.02
2024-03-16 08:00:00,2927.55,4734.72,800.09,495.63,202.92,56.34,-3365.54
2024-03-16 09:00:00,3000.24,4638.91,1103.28,533.78,210.68,55.38,-3545.04
2024-03-16 10:00:00,3066.42,4693.06,1211.66,487.75,208.92,53.81,-3592.26
2024-03-16 11:00:00,3136.01,4714.27,1111.01,449.31,190.85,52.57,-3385.55
2024-03-16 12:00:00,3545.02,4595.45,979.78,473.80,144.35,52.80,-2704.74
2024-03-16 13:00:00,3301.01,4585.00,847.45,457.14,157.32,52.27,-2801.60
2024-03-16 14:00:00,3034.20,4576.70,617.27,485.56,167.99,52.59,-2869.37
2024-03-16 15:00:00,2785.19,4472.02,376.79,640.88,160.70,52.96,-2921.49
2024-03-16 16:00:00,2814.76,4237.08,121.35,660.58,180.80,60.45,-2448.95
2024-03-16 17:00:00,2794.22,3656.20,7.09,839.69,234.21,59.01,-2005.45
2024-03-16 18:00:00,2692.45,3177.09,0.43,778.81,238.63,59.43,-1565.30
2024-03-16 19:00:00,2576.36,2878.57,0.33,758.16,231.08,59.74,-1354.78
2024-03-16 20:00:00,2463.36,2576.00,0.27,693.00,238.73,55.99,-1103.81
2024-03-16 21:00:00,2397.51,2007.37,0.21,741.18,214.39,55.81,-624.67
2024-03-16 22:00:00,2268.81,1457.60,0.17,643.75,219.55,55.50,-110.96
2024-03-16 23:00:00,2261.76,1153.13,0.16,611.13,205.53,56.22,232.47
2024-03-17 00:00:00,2275.70,863.70,0.14,587.24,194.02,55.77,571.75
2024-03-17 01:00:00,2295.65,732.79,0.12,523.95,192.87,54.89,788.08
2024-03-17 02:00:00,2281.16,646.75,0.13,523.80,151.76,54.35,901.42
2024-03-17 03:00:00,2345.10,557.54,0.12,578.64,143.14,54.26,1008.39
2024-03-17 04:00:00,2192.14,502.81,0.16,664.56,166.03,56.03,799.58
2024-03-17 05:00:00,2422.22,493.71,15.98,597.41,150.51,56.65,1104.95
2024-03-17 06:00:00,2496.97,576.82,272.08,477.59,156.83,56.51,953.94
2024-03-17 07:00:00,2545.23,635.70,753.37,448.24,148.94,57.38,498.40
2024-03-17 08:00:00,2728.64,845.33,1287.53,446.20,171.25,53.94,-78.97
2024-03-17 09:00:00,2976.01,799.97,1588.88,496.60,166.57,54.52,-133.83
2024-03-17 10:00:00,3168.29,821.30,1673.25,432.57,178.14,52.94,6.61
2024-03-17 11:00:00,3081.67,947.88,1749.71,411.47,186.69,52.61,-270.15
2024-03-17 12:00:00,3083.47,1112.95,1643.40,403.61,198.72,52.62,-331.36
2024-03-17 13:00:00,2995.31,1194.84,1238.35,409.07,192.11,52.85,-95.33
2024-03-17 14:00:00,2674.87,1143.23,752.83,569.92,214.29,53.14,-62.05
2024-03-17 15:00:00,2526.12,1201.94,382.35,717.52,392.37,57.36,-228.89
2024-03-17 16:00:00,2703.25,1371.67,120.94,905.51,386.11,57.08,-141.84
2024-03-17 17:00:00,2772.56,1578.07,6.69,898.23,394.74,60.61,-169.24
2024-03-17 18:00:00,2667.81,1849.25,0.55,809.51,395.23,61.11,-451.28
2024-03-17 19:00:00,2525.17,2008.07,0.45,708.13,350.53,62.55,-607.94
2024-03-17 20:00:00,2478.29,2168.01,0.38,579.96,303.32,57.59,-634.30
2024-03-17 21:00:00,2426.82,2420.79,0.34,471.49,297.93,53.93,-821.01
2024-03-17 22:00:00,2409.95,2488.60,0.27,516.28,287.72,53.43,-939.73
2024-03-17 23:00:00,2511.74,2614.82,0.23,549.65,215.39,50.09,-921.85
2024-03-18 00:00:00,2483.87,2712.75,0.20,543.05,208.81,49.74,-1033.74
2024-03-18 01:00:00,2528.09,2733.12,0.15,504.24,208.21,49.49,-970.12
2024-03-18 02:00:00,2466.07,2741.29,0.14,500.35,187.63,50.15,-1016.55
2024-03-18 03:00:00,2394.54,2715.54,0.14,466.22,205.66,50.55,-1046.57
2024-03-18 04:00:00,2509.86,2706.56,0.16,457.23,227.94,51.67,-936.74
2024-03-18 05:00:00,2756.33,2751.11,7.27,525.71,327.87,55.68,-914.61
2024-03-18 06:00:00,3077.35,2808.03,111.51,639.69,375.30,59.57,-919.80
2024-03-18 07:00:00,3183.11,2798.48,290.21,753.23,391.06,60.22,-1113.18
2024-03-18 08:00:00,3191.53,2720.92,425.70,698.50,383.70,58.87,-1099.42
2024-03-18 09:00:00,3265.48,2766.76,559.63,593.91,357.91,54.54,-1070.54
2024-03-18 10:00:00,3337.97,2750.58,767.65,457.40,321.14,53.42,-1015.39
2024-03-18 11:00:00,3224.08,2713.25,855.97,462.83,301.55,54.06,-1166.71
2024-03-18 12:00:00,3259.72,2598.64,933.32,473.94,300.58,52.99,-1102.87
2024-03-18 13:00:00,3157.96,2546.33,793.36,455.87,296.06,54.43,-991.31
2024-03-18 14:00:00,3055.27,2570.63,559.90,528.91,297.94,54.39,-959.78
2024-03-18 15:00:00,3028.31,2486.38,329.16,659.02,343.83,56.18,-849.48
2024-03-18 16:00:00,3170.24,2487.87,119.85,694.09,396.75,63.38,-595.05
2024-03-18 17:00:00,3153.69,2482.02,10.04,657.35,416.71,64.90,-480.55
2024-03-18 18:00:00,3025.06,2485.74,0.43,750.89,421.20,64.13,-700.52
2024-03-18 19:00:00,2864.86,2513.20,0.36,790.59,403.28,64.34,-910.02
2024-03-18 20:00:00,2787.26,2620.95,0.28,703.28,346.88,58.04,-945.23
2024-03-18 21:00:00,2697.59,2671.55,0.23,636.86,330.47,57.15,-1001.84
2024-03-18 22:00:00,2704.89,2758.48,0.19,437.05,284.07,56.15,-834.00
2024-03-18 23:00:00,2699.76,2717.91,0.18,447.83,167.99,55.32,-692.35
2024-03-19 00:00:00,2731.33,2657.68,0.16,418.51,151.49,56.17,-555.59
2024-03-19 01:00:00,2649.10,2571.87,0.15,383.41,152.70,58.56,-520.34
2024-03-19 02:00:00,2656.80,2486.54,0.14,385.34,152.96,59.04,-430.06
2024-03-19 03:00:00,2589.27,2496.72,0.15,381.62,171.31,59.05,-522.37
2024-03-19 04:00:00,2589.76,2454.18,0.16,529.28,225.69,60.45,-682.81
2024-03-19 05:00:00,2911.92,2380.61,12.34,581.12,238.82,59.98,-363.90
2024-03-19 06:00:00,3194.29,2418.27,95.15,775.02,354.87,61.77,-513.74
2024-03-19 07:00:00,3227.87,2544.55,229.88,741.28,384.92,61.34,-737.03
2024-03-19 08:00:00,3230.37,2565.10,365.90,548.51,371.78,62.36,-686.24
2024-03-19 09:00:00,3294.41,2608.05,491.66,453.46,286.07,61.12,-608.91
2024-03-19 10:00:00,3347.43,2599.32,704.33,418.23,276.75,60.44,-714.56
2024-03-19 11:00:00,3322.98,2571.43,608.24,385.51,255.75,59.64,-560.74
2024-03-19 12:00:00,3347.89,2587.25,426.52,396.58,228.58,59.64,-353.79
2024-03-19 13:00:00,3218.91,2539.76,339.41,452.90,257.26,58.88,-432.24
2024-03-19 14:00:00,3149.25,2516.98,223.82,531.94,314.02,59.28,-499.82
2024-03-19 15:00:00,3091.45,2456.01,125.48,687.32,370.53,54.45,-605.46
2024-03-19 16:00:00,3230.95,2401.26,48.18,737.41,459.17,64.93,-483.06
2024-03-19 17:00:00,3189.14,2351.48,2.59,728.86,521.64,72.81,-491.11
2024-03-19 18:00:00,3024.85,2287.61,0.38,882.77,483.31,65.51,-697.57
2024-03-19 19:00:00,2854.46,2178.26,0.29,813.96,432.47,53.28,-626.65
2024-03-19 20:00:00,2705.16,1923.61,0.26,702.44,426.87,53.13,-404.00
2024-03-19 21:00:00,2540.56,1590.53,0.23,620.23,227.25,60.86,38.71
2024-03-19 22:00:00,2414.54,1263.43,0.20,473.19,192.72,63.22,418.98
2024-03-19 23:00:00,2490.37,973.42,0.18,444.06,178.61,64.36,826.92
2024-03-20 00:00:00,2465.40,755.82,0.15,407.20,173.66,63.41,1062.36
2024-03-20 01:00:00,2383.40,515.71,0.13,412.34,171.62,62.40,1218.54
2024-03-20 02:00:00,2324.82,433.44,0.10,426.69,171.58,62.67,1227.69
2024-03-20 03:00:00,2298.02,325.36,0.11,437.40,175.10,61.75,1295.65
2024-03-20 04:00:00,2390.74,294.56,0.16,530.45,201.82,62.58,1298.47
2024-03-20 05:00:00,2739.07,215.50,8.97,675.51,333.93,66.64,1435.54
2024-03-20 06:00:00,3001.12,156.18,102.51,667.63,354.32,67.58,1649.91
2024-03-20 07:00:00,3086.62,101.11,260.34,630.17,375.46,76.19,1640.56
2024-03-20 08:00:00,3097.14,79.13,436.01,418.65,437.99,81.62,1640.39
2024-03-20 09:00:00,3128.59,84.33,620.26,386.42,381.55,67.33,1585.86
2024-03-20 10:00:00,3135.42,95.26,910.31,371.50,279.94,63.97,1411.39
2024-03-20 11:00:00,3137.30,115.31,1207.48,329.44,278.62,52.71,1150.66
2024-03-20 12:00:00,3143.65,79.62,1417.80,309.76,277.50,52.85,1003.13
2024-03-20 13:00:00,2987.80,61.78,1371.65,333.68,266.43,53.20,897.98
2024-03-20 14:00:00,2889.63,52.22,1059.77,452.59,281.16,54.23,986.78
2024-03-20 15:00:00,2810.95,44.99,515.77,615.44,398.68,66.15,1166.90
2024-03-20 16:00:00,2956.52,59.80,157.06,628.46,475.99,71.23,1560.84
2024-03-20 17:00:00,2935.35,108.05,10.65,735.51,490.71,73.50,1514.01
2024-03-20 18:00:00,2849.01,233.08,0.63,670.96,492.61,72.88,1376.03
2024-03-20 19:00:00,2695.11,324.91,0.53,664.52,459.40,67.08,1175.85
2024-03-20 20:00:00,2582.11,472.77,0.45,654.62,354.64,62.75,1034.00
2024-03-20 21:00:00,2450.46,683.70,0.39,597.50,333.52,62.40,770.15
2024-03-20 22:00:00,2362.17,955.80,0.32,403.30,209.85,62.29,727.76
2024-03-20 23:00:00,2357.42,1180.43,0.30,412.23,180.08,63.40,518.16
2024-03-21 00:00:00,2384.20,1234.92,0.28,404.48,165.99,64.36,511.45
2024-03-21 01:00:00,2404.71,1220.60,0.24,358.77,172.36,64.06,585.84
2024-03-21 02:00:00,2485.94,1146.59,0.24,354.57,181.45,63.63,736.67
2024-03-21 03:00:00,2461.19,972.13,0.23,348.16,182.20,63.34,892.39
2024-03-21 04:00:00,2451.87,751.12,0.27,396.01,202.52,62.29,1036.83
2024-03-21 05:00:00,2666.68,641.29,11.32,544.96,320.94,67.72,1077.34
2024-03-21 06:00:00,2959.12,451.10,171.68,598.54,380.07,69.65,1284.98
2024-03-21 07:00:00,3074.65,306.64,436.84,585.58,383.31,68.42,1290.82
2024-03-21 08:00:00,3034.40,309.69,721.85,365.31,322.50,63.79,1248.31
2024-03-21 09:00:00,3108.29,234.56,980.00,385.62,268.26,64.04,1172.84
2024-03-21 10:00:00,3108.61,134.24,1254.64,279.93,272.68,62.93,1101.37
2024-03-21 11:00:00,3024.83,134.44,1365.75,275.72,357.97,63.29,824.54
2024-03-21 12:00:00,3051.78,204.06,1347.78,284.44,285.62,63.11,863.75
2024-03-21 13:00:00,2946.70,377.56,1062.20,308.25,265.44,61.77,868.59
2024-03-21 14:00:00,2856.71,571.75,591.68,372.40,248.40,62.34,1007.11
2024-03-21 15:00:00,2898.00,914.57,292.37,361.19,303.96,63.20,959.64
2024-03-21 16:00:00,3037.04,1552.80,129.03,441.82,448.20,68.22,394.02
2024-03-21 17:00:00,3060.98,2193.72,8.67,539.38,475.46,68.72,-228.03
2024-03-21 18:00:00,2959.17,2663.23,0.60,586.69,481.72,66.19,-842.15
2024-03-21 19:00:00,2830.06,2990.39,0.52,588.31,445.69,62.16,-1259.96
2024-03-21 20:00:00,2716.21,3187.42,0.44,426.64,337.21,59.54,-1297.87
2024-03-21 21:00:00,2706.06,3497.52,0.38,362.30,231.82,59.82,-1448.72
2024-03-21 22:00:00,2652.84,3744.73,0.35,326.29,177.00,60.17,-1658.61
2024-03-21 23:00:00,3001.02,3892.90,0.36,256.63,161.98,58.17,-1371.84
2024-03-22 00:00:00,2881.57,3909.55,0.29,242.39,158.49,56.79,-1488.79
2024-03-22 01:00:00,2832.52,3753.60,0.28,246.87,157.48,57.42,-1386.01
2024-03-22 02:00:00,2771.69,3617.33,0.21,253.93,157.18,56.26,-1316.02
2024-03-22 03:00:00,2726.15,3492.31,0.19,274.58,159.35,55.86,-1259.06
2024-03-22 04:00:00,2691.48,3364.07,0.20,298.92,165.09,57.21,-1196.87
2024-03-22 05:00:00,2861.57,3249.23,4.02,342.95,167.57,60.10,-965.23
2024-03-22 06:00:00,3095.99,3319.67,48.43,409.29,192.55,61.53,-938.36
2024-03-22 07:00:00,3182.33,3349.95,134.63,405.75,206.02,62.84,-979.74
2024-03-22 08:00:00,3220.95,3276.92,292.33,420.84,189.17,65.22,-1026.52
2024-03-22 09:00:00,3341.13,3460.86,569.97,340.31,189.14,62.98,-1285.16
2024-03-22 10:00:00,3304.34,3563.76,847.50,317.37,211.95,59.36,-1698.61
2024-03-22 11:00:00,3219.69,3819.05,941.81,262.21,213.78,61.71,-2082.08
2024-03-22 12:00:00,3135.67,4034.27,1076.27,329.79,216.21,59.41,-2583.24
2024-03-22 13:00:00,2947.42,3959.85,1091.29,360.64,212.98,60.02,-2740.37
2024-03-22 14:00:00,2876.70,3805.89,933.11,363.15,207.99,61.51,-2498.01
2024-03-22 15:00:00,2899.42,3735.41,661.22,353.41,206.91,61.16,-2121.83
2024-03-22 16:00:00,2944.21,3417.30,257.08,389.19,236.99,64.75,-1424.20
2024-03-22 17:00:00,2856.47,2963.11,32.06,421.15,302.10,71.56,-936.60
2024-03-22 18:00:00,2757.06,2815.37,0.49,396.31,307.31,73.55,-839.04
2024-03-22 19:00:00,2652.71,2949.00,0.42,360.19,322.59,71.13,-1053.81
2024-03-22 20:00:00,2597.68,3063.98,0.36,351.50,293.18,67.44,-1181.70
2024-03-22 21:00:00,2494.55,3108.20,0.38,339.44,286.44,62.53,-1305.41
2024-03-22 22:00:00,2389.48,3113.85,0.31,337.38,190.21,61.86,-1317.10
2024-03-22 23:00:00,2597.33,3082.31,0.28,390.24,157.42,61.64,-1097.55
2024-03-23 00:00:00,2444.89,2992.39,0.25,398.77,157.36,61.25,-1168.05
2024-03-23 01:00:00,2437.56,2799.81,0.24,391.48,157.66,61.73,-976.27
2024-03-23 02:00:00,2333.21,2639.46,0.17,390.30,155.88,62.85,-918.28
2024-03-23 03:00:00,2294.65,2560.43,0.16,399.82,151.61,62.63,-882.79
2024-03-23 04:00:00,2278.17,2405.59,0.17,419.07,148.84,61.45,-759.69
2024-03-23 05:00:00,2391.97,2399.34,22.59,389.25,148.01,60.94,-631.07
2024-03-23 06:00:00,2522.94,2491.63,224.06,377.77,153.02,60.90,-787.28
2024-03-23 07:00:00,2804.00,2585.93,617.06,374.64,173.79,61.04,-1011.53
2024-03-23 08:00:00,3215.77,2959.23,945.98,207.71,166.62,57.85,-1124.64
2024-03-23 09:00:00,3548.80,3013.50,1275.95,182.86,165.27,57.82,-1149.83
2024-03-23 10:00:00,3650.57,2898.20,1400.89,183.32,161.36,55.66,-1051.82
2024-03-23 11:00:00,3714.48,2952.88,1187.70,191.23,158.88,51.90,-831.22
2024-03-23 12:00:00,3690.03,2523.71,1036.92,206.89,156.93,51.77,-289.29
2024-03-23 13:00:00,3645.87,2338.73,922.77,215.09,156.27,52.42,-42.24
2024-03-23 14:00:00,3494.60,2919.13,677.02,223.16,146.51,54.77,-529.04
2024-03-23 15:00:00,3315.08,3198.04,407.85,245.32,130.81,56.76,-726.69
2024-03-23 16:00:00,2836.09,3222.48,135.00,450.51,161.75,57.22,-1193.73
2024-03-23 17:00:00,2694.26,3044.42,18.73,437.90,162.79,65.38,-1037.98
2024-03-23 18:00:00,2591.74,2984.88,0.51,447.62,170.19,68.73,-1083.09
2024-03-23 19:00:00,2464.79,2863.72,0.40,437.25,170.78,70.59,-1080.84
2024-03-23 20:00:00,2419.55,2840.44,0.34,420.64,158.50,63.79,-1067.05
2024-03-23 21:00:00,2371.86,2601.01,0.28,441.48,150.27,64.65,-888.72
2024-03-23 22:00:00,2463.38,2489.41,0.24,253.54,121.17,60.88,-464.79
2024-03-23 23:00:00,2555.29,2253.46,0.19,191.71,135.36,56.02,-84.45
2024-03-24 00:00:00,2757.28,2020.95,0.16,219.52,119.64,56.49,337.46
2024-03-24 01:00:00,2792.08,1750.19,0.14,221.36,110.57,56.07,651.03
2024-03-24 02:00:00,2623.70,1452.69,0.14,202.05,131.84,60.33,773.96
2024-03-24 03:00:00,2632.34,1360.96,0.14,186.88,135.14,59.75,886.77
2024-03-24 04:00:00,2746.48,1267.59,0.14,199.25,138.33,60.45,1078.01
2024-03-24 05:00:00,2768.26,1049.76,18.94,206.96,136.94,58.78,1294.14
2024-03-24 06:00:00,2702.84,760.96,176.88,248.79,141.74,58.36,1313.22
2024-03-24 07:00:00,2818.31,522.52,406.64,250.08,150.75,59.48,1425.92
2024-03-24 08:00:00,2884.12,369.66,638.92,291.14,161.19,60.84,1359.51
2024-03-24 09:00:00,2893.16,247.94,776.29,275.05,164.30,61.20,1365.41
2024-03-24 10:00:00,2831.83,202.57,828.19,263.82,168.63,60.70,1304.96
2024-03-24 11:00:00,2799.10,216.36,719.18,289.28,165.88,60.52,1344.95
2024-03-24 12:00:00,2742.82,323.68,649.75,276.32,157.51,60.82,1271.74
2024-03-24 13:00:00,2718.73,539.49,641.02,271.79,159.69,62.92,1040.78
2024-03-24 14:00:00,2722.04,797.65,554.16,296.55,153.94,60.43,856.41
2024-03-24 15:00:00,2724.70,1035.67,323.92,317.22,147.34,63.35,834.30
2024-03-24 16:00:00,2718.27,1156.47,160.16,382.05,156.31,63.46,796.73
2024-03-24 17:00:00,2642.68,1235.60,23.69,478.94,173.59,72.34,655.39
2024-03-24 18:00:00,2567.84,1323.71,0.46,467.11,172.31,72.70,528.55
2024-03-24 19:00:00,2430.67,1261.67,0.41,414.63,168.01,72.22,510.86
2024-03-24 20:00:00,2335.38,1129.58,0.33,439.99,134.62,66.47,561.55
2024-03-24 21:00:00,2276.21,761.77,0.25,445.66,116.22,66.44,882.83
2024-03-24 22:00:00,2212.95,483.97,0.20,471.24,129.14,65.44,1060.02
2024-03-24 23:00:00,2304.76,462.63,0.16,381.14,131.80,62.86,1263.34
2024-03-25 00:00:00,2318.19,411.71,0.13,421.24,127.95,62.74,1291.67
2024-03-25 01:00:00,2274.33,354.57,0.12,386.54,125.92,61.62,1342.79
2024-03-25 02:00:00,2151.77,306.71,0.12,363.39,123.40,56.80,1298.20
2024-03-25 03:00:00,2182.98,332.24,0.13,407.30,125.09,60.15,1255.01
2024-03-25 04:00:00,2281.30,284.24,0.15,448.02,153.85,61.27,1330.58
2024-03-25 05:00:00,2550.99,264.20,23.56,604.53,314.86,66.50,1274.08
2024-03-25 06:00:00,2881.05,289.71,178.20,654.82,370.70,70.18,1313.71
2024-03-25 07:00:00,3004.07,233.73,444.67,655.79,389.16,72.40,1204.85
2024-03-25 08:00:00,3063.38,236.94,739.59,501.61,378.29,67.48,1136.15
2024-03-25 09:00:00,3087.78,323.60,840.16,493.92,305.10,67.12,1054.48
2024-03-25 10:00:00,3027.40,321.72,862.92,508.19,278.54,61.89,990.79
2024-03-25 11:00:00,2989.71,400.79,914.78,477.59,293.70,67.00,832.49
2024-03-25 12:00:00,2992.74,448.66,873.44,483.80,286.32,67.53,829.53
2024-03-25 13:00:00,2909.53,471.13,816.34,546.74,289.42,68.07,714.41
2024-03-25 14:00:00,2828.65,434.67,719.72,587.16,321.36,70.11,692.31
2024-03-25 15:00:00,2813.77,389.01,515.94,666.65,354.84,72.18,811.66
2024-03-25 16:00:00,2975.44,330.30,273.31,873.54,437.03,74.59,983.25
2024-03-25 17:00:00,2904.99,244.64,36.67,889.35,459.46,78.95,1192.43
2024-03-25 18:00:00,2816.85,152.91,0.51,912.45,520.27,87.22,1140.00
2024-03-25 19:00:00,2727.58,97.61,0.39,854.32,563.46,94.60,1113.62
2024-03-25 20:00:00,2596.63,81.77,0.31,687.92,370.25,71.87,1381.61
2024-03-25 21:00:00,2485.68,94.95,0.27,608.36,312.60,71.95,1394.62
2024-03-25 22:00:00,2371.76,113.59,0.30,571.58,296.79,66.35,1320.25
2024-03-25 23:00:00,2310.14,121.99,0.20,585.71,237.79,65.74,1295.70
2024-03-26 00:00:00,2297.35,107.35,0.16,566.93,225.10,65.68,1329.28
2024-03-26 01:00:00,2314.19,97.93,0.18,564.76,224.78,65.85,1357.76
2024-03-26 02:00:00,2282.91,110.79,0.15,564.90,222.27,63.87,1318.17
2024-03-26 03:00:00,2277.05,206.50,0.15,622.69,224.90,65.19,1154.85
2024-03-26 04:00:00,2333.32,316.66,0.17,627.65,237.35,68.36,1080.31
2024-03-26 05:00:00,2560.57,399.20,26.44,713.59,276.67,74.32,1067.32
2024-03-26 06:00:00,2856.54,456.27,190.76,719.90,298.85,71.39,1116.31
2024-03-26 07:00:00,2983.03,454.75,496.26,667.11,298.83,71.22,991.71
2024-03-26 08:00:00,3076.97,593.63,846.53,566.84,269.28,65.98,731.69
2024-03-26 09:00:00,3156.16,829.89,1315.84,498.89,213.71,66.16,228.60
2024-03-26 10:00:00,3183.11,1196.11,1563.04,479.02,227.74,68.92,-354.78
2024-03-26 11:00:00,3114.42,1501.28,1560.27,480.08,218.51,62.73,-711.59
