time,DK1,DK2,DE,NO2,SE3,SE4
2024-10-11 03:00:00,36.76,3.28,73.39,39.51,-0.80,-0.80
2024-10-11 04:00:00,41.32,33.90,99.95,41.62,-0.01,-0.01
2024-10-11 05:00:00,58.89,58.89,140.41,46.94,3.03,3.03
2024-10-11 06:00:00,79.63,79.63,155.49,48.99,4.14,4.14
2024-10-11 07:00:00,53.72,53.72,110.01,48.54,4.12,4.12
2024-10-11 08:00:00,49.32,49.32,90.00,46.62,3.64,3.64
2024-10-11 09:00:00,43.57,24.66,72.35,43.57,3.02,3.02
2024-10-11 10:00:00,42.43,21.04,61.65,42.43,2.94,2.94
2024-10-11 11:00:00,41.59,33.92,57.17,41.59,3.28,3.28
2024-10-11 12:00:00,40.13,33.78,59.56,40.13,4.17,4.17
2024-10-11 13:00:00,39.97,39.97,66.96,39.97,7.54,7.54
2024-10-11 14:00:00,40.07,40.07,73.35,40.97,14.85,14.85
2024-10-11 15:00:00,66.59,66.59,112.78,43.94,19.60,19.60
2024-10-11 16:00:00,125.94,125.94,167.86,44.98,20.36,20.36
2024-10-11 17:00:00,161.97,161.97,174.24,46.53,18.60,18.60
2024-10-11 18:00:00,120.00,120.00,121.31,48.90,16.55,16.55
2024-10-11 19:00:00,99.79,99.79,99.79,50.35,14.96,14.96
2024-10-11 20:00:00,98.41,98.41,98.41,50.31,14.10,14.10
2024-10-11 21:00:00,87.83,87.83,87.83,47.95,11.35,11.35
2024-10-11 22:00:00,90.09,90.09,90.09,46.91,10.67,10.67
2024-10-11 23:00:00,79.42,79.42,79.42,46.86,10.11,10.11
2024-10-12 00:00:00,75.58,75.58,75.58,46.78,10.17,10.17
2024-10-12 01:00:00,75.02,75.02,75.02,46.73,10.64,10.64
2024-10-12 02:00:00,71.92,71.92,71.92,46.59,10.51,10.51
2024-10-12 03:00:00,67.90,67.90,67.90,46.48,11.41,11.41
2024-10-12 04:00:00,71.63,71.63,71.63,46.16,11.73,11.73
2024-10-12 05:00:00,53.63,53.63,68.73,43.99,14.52,14.52
2024-10-12 06:00:00,50.71,50.71,68.91,43.58,15.29,15.29
2024-10-12 07:00:00,41.67,41.67,41.82,39.94,15.61,15.61
2024-10-12 08:00:00,35.30,35.30,35.30,37.03,15.94,15.94
2024-10-12 09:00:00,34.28,34.28,34.28,34.28,15.84,15.84
2024-10-12 10:00:00,24.79,24.79,24.79,26.68,15.29,15.29
2024-10-12 11:00:00,14.33,14.33,14.33,18.16,13.99,13.99
2024-10-12 12:00:00,23.34,23.34,23.34,30.62,11.94,11.94
2024-10-12 13:00:00,35.31,35.31,46.35,35.31,11.81,11.81
2024-10-12 14:00:00,29.35,29.35,63.18,39.03,10.46,10.46
2024-10-12 15:00:00,56.80,56.80,76.02,41.23,8.17,8.17
2024-10-12 16:00:00,48.51,48.51,80.86,44.10,5.86,5.86
2024-10-12 17:00:00,40.08,40.08,77.62,41.92,4.03,4.03
2024-10-12 18:00:00,38.78,27.80,60.19,39.94,1.87,1.87
2024-10-12 19:00:00,38.64,18.08,45.42,39.80,0.01,0.01
2024-10-12 20:00:00,34.87,13.70,34.87,34.99,-0.01,-0.01
2024-10-12 21:00:00,25.37,5.60,25.37,26.18,-0.57,-0.57
2024-10-12 22:00:00,0.00,0.00,0.00,0.00,0.00,0.00
2024-10-12 23:00:00,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
2024-10-13 00:00:00,-0.07,-0.07,-0.07,-0.07,-0.07,-0.07
2024-10-13 01:00:00,-0.37,-0.37,-0.37,-0.37,-0.37,-0.37
2024-10-13 02:00:00,-0.51,-0.51,-0.51,-0.51,-0.51,-0.51
2024-10-13 03:00:00,-0.09,-0.09,-0.09,-0.09,-0.09,-0.09
2024-10-13 04:00:00,-0.01,-0.01,-0.30,-0.01,-0.01,-0.01
2024-10-13 05:00:00,1.72,0.02,-0.04,1.77,0.02,0.02
2024-10-13 06:00:00,17.96,2.75,-0.07,18.50,2.75,2.75
2024-10-13 07:00:00,9.85,3.90,-0.86,10.15,3.90,3.90
2024-10-13 08:00:00,4.91,4.91,-0.64,5.06,4.91,4.91
2024-10-13 09:00:00,6.21,6.21,-1.97,6.40,6.21,6.21
2024-10-13 10:00:00,6.38,6.38,-7.49,6.57,6.38,6.38
2024-10-13 11:00:00,7.10,7.10,-15.16,7.31,7.10,7.10
2024-10-13 12:00:00,7.92,7.92,-15.69,8.16,7.92,7.92
2024-10-13 13:00:00,12.68,12.68,-5.01,13.06,12.68,12.68
2024-10-13 14:00:00,15.85,15.85,-1.99,25.44,15.85,15.85
2024-10-13 15:00:00,22.25,20.94,0.06,31.21,20.94,20.94
2024-10-13 16:00:00,35.83,34.97,35.83,34.97,34.97,34.97
2024-10-13 17:00:00,54.05,50.10,54.05,40.20,40.20,40.20
2024-10-13 18:00:00,39.51,39.51,39.51,39.51,38.56,38.56
2024-10-13 19:00:00,38.43,38.43,38.43,38.43,32.87,32.87
2024-10-13 20:00:00,40.13,40.13,40.13,38.96,32.73,32.73
2024-10-13 21:00:00,36.81,36.81,36.81,36.81,25.02,25.02
2024-10-13 22:00:00,37.10,37.10,37.10,37.10,19.66,19.66
2024-10-13 23:00:00,35.25,35.25,35.25,35.25,22.36,22.36
2024-10-14 00:00:00,35.17,35.17,35.17,35.17,22.73,22.73
2024-10-14 01:00:00,34.36,34.36,34.36,35.46,22.94,22.94
2024-10-14 02:00:00,39.33,39.33,39.33,40.66,23.50,23.50
2024-10-14 03:00:00,62.20,62.20,62.20,43.01,25.84,60.70
2024-10-14 04:00:00,98.74,98.74,98.74,44.22,44.22,96.37
2024-10-14 05:00:00,130.53,130.53,132.89,49.93,49.93,129.70
2024-10-14 06:00:00,153.12,153.12,153.61,53.28,53.28,153.12
2024-10-14 07:00:00,117.94,117.94,117.94,52.49,52.49,115.11
2024-10-14 08:00:00,100.95,100.95,100.95,49.53,49.53,98.53
2024-10-14 09:00:00,93.23,93.23,95.53,46.33,46.33,93.23
2024-10-14 10:00:00,86.24,86.24,88.36,45.35,45.35,86.24
2024-10-14 11:00:00,82.60,82.60,82.60,44.39,44.39,80.62
2024-10-14 12:00:00,74.16,74.16,74.16,44.40,44.40,72.38
2024-10-14 13:00:00,87.08,87.08,87.08,45.03,45.03,84.99
2024-10-14 14:00:00,105.79,105.79,105.79,46.27,46.27,103.26
2024-10-14 15:00:00,158.51,158.51,159.59,48.63,48.63,155.76
2024-10-14 16:00:00,250.00,250.00,257.10,51.34,51.34,250.00
2024-10-14 17:00:00,263.27,263.27,269.74,53.47,53.47,263.27
2024-10-14 18:00:00,158.00,158.00,158.00,47.73,47.73,154.21
2024-10-14 19:00:00,114.12,114.12,114.12,44.96,40.00,111.38
2024-10-14 20:00:00,99.66,99.66,99.66,44.10,15.31,97.27
2024-10-14 21:00:00,94.80,94.80,94.80,42.37,10.19,39.91
2024-10-14 22:00:00,91.23,91.23,91.23,43.67,8.42,8.42
2024-10-14 23:00:00,86.49,86.49,86.49,43.18,6.62,6.62
2024-10-15 00:00:00,88.35,88.35,88.35,42.98,7.43,7.43
2024-10-15 01:00:00,84.04,84.04,84.04,42.98,6.82,6.82
2024-10-15 02:00:00,80.80,80.80,80.80,43.07,10.50,10.50
2024-10-15 03:00:00,89.51,89.51,89.51,43.67,14.54,14.54
2024-10-15 04:00:00,114.53,114.53,114.53,48.50,48.50,50.00
2024-10-15 05:00:00,185.39,185.39,185.39,129.35,129.35,180.94
2024-10-15 06:00:00,176.61,176.61,176.61,165.65,165.65,172.37
2024-10-15 07:00:00,110.54,110.54,110.54,106.38,106.38,107.89
2024-10-15 08:00:00,92.75,92.75,92.75,59.51,59.51,79.89
2024-10-15 09:00:00,83.05,83.05,83.05,48.38,48.38,48.38
2024-10-15 10:00:00,78.47,78.47,78.47,47.61,35.00,35.00
2024-10-15 11:00:00,71.75,71.75,71.75,46.92,27.24,27.24
2024-10-15 12:00:00,75.90,75.90,75.90,45.24,28.13,28.13
2024-10-15 13:00:00,83.36,83.36,83.36,45.17,35.00,35.00
2024-10-15 14:00:00,89.03,89.03,89.03,45.52,45.52,76.41
2024-10-15 15:00:00,120.69,120.69,120.69,48.46,48.46,117.79
2024-10-15 16:00:00,136.79,136.79,136.79,60.62,60.62,133.51
2024-10-15 17:00:00,97.31,97.31,97.31,61.56,61.56,94.97
2024-10-15 18:00:00,76.26,76.26,76.26,48.47,48.47,74.43
2024-10-15 19:00:00,66.65,66.65,66.65,48.51,20.05,65.06
2024-10-15 20:00:00,59.65,59.65,59.65,45.21,14.07,14.07
2024-10-15 21:00:00,40.78,40.78,40.78,40.78,10.16,10.16
2024-10-15 22:00:00,23.35,23.35,23.35,34.56,11.00,11.00
2024-10-15 23:00:00,12.80,12.80,12.80,13.22,9.23,9.23
2024-10-16 00:00:00,5.30,5.30,5.30,5.46,5.30,5.30
2024-10-16 01:00:00,3.61,3.61,3.61,3.72,3.61,3.61
2024-10-16 02:00:00,3.16,3.25,3.16,3.25,3.25,3.25
2024-10-16 03:00:00,8.20,8.20,8.20,15.01,8.20,8.20
2024-10-16 04:00:00,40.35,40.35,42.59,34.72,16.92,16.92
2024-10-16 05:00:00,47.41,47.41,67.29,44.12,44.12,47.41
2024-10-16 06:00:00,54.45,54.45,66.52,46.43,46.43,49.94
2024-10-16 07:00:00,47.55,47.55,54.29,40.20,29.08,29.08
2024-10-16 08:00:00,26.68,26.68,26.68,34.03,19.46,19.46
2024-10-16 09:00:00,14.16,14.16,14.16,19.96,14.16,14.16
2024-10-16 10:00:00,4.09,4.09,4.09,4.23,4.23,4.23
2024-10-16 11:00:00,2.04,2.95,2.04,2.95,2.95,2.95
2024-10-16 12:00:00,4.00,4.13,4.00,4.13,4.13,4.13
2024-10-16 13:00:00,14.18,14.05,14.18,18.81,14.05,14.05
2024-10-16 14:00:00,33.00,16.56,54.92,31.95,16.56,16.56
2024-10-16 15:00:00,35.25,35.25,72.95,35.25,16.23,16.23
2024-10-16 16:00:00,37.19,37.19,84.47,37.19,16.06,16.06
2024-10-16 17:00:00,36.52,36.52,88.38,36.52,14.28,14.28
2024-10-16 18:00:00,35.85,35.85,65.31,35.85,6.14,6.14
2024-10-16 19:00:00,34.53,11.49,61.86,34.53,4.92,4.92
2024-10-16 20:00:00,32.44,5.07,35.14,32.44,3.01,3.01
2024-10-16 21:00:00,26.54,5.06,26.54,27.27,0.67,0.67
2024-10-16 22:00:00,17.04,3.29,17.04,17.59,0.01,0.01
2024-10-16 23:00:00,12.15,3.29,12.15,12.51,0.00,0.00
2024-10-17 00:00:00,10.48,3.29,10.48,10.79,0.00,0.00
2024-10-17 01:00:00,5.61,3.28,5.61,5.78,-0.01,-0.01
2024-10-17 02:00:00,10.01,3.27,10.01,10.31,-0.01,-0.01
2024-10-17 03:00:00,28.97,3.28,29.80,28.97,0.00,0.00
2024-10-17 04:00:00,35.08,35.08,70.51,36.13,2.72,2.72
2024-10-17 05:00:00,40.03,40.03,101.39,38.87,4.33,4.33
2024-10-17 06:00:00,41.12,41.12,92.53,39.93,4.77,4.77
2024-10-17 07:00:00,40.46,40.46,73.76,39.29,4.29,4.29
2024-10-17 08:00:00,38.46,38.46,62.22,38.46,4.03,4.03
2024-10-17 09:00:00,38.48,38.48,52.02,38.48,3.29,3.29
2024-10-17 10:00:00,38.96,38.96,46.54,38.96,2.87,2.87
2024-10-17 11:00:00,40.92,40.92,47.52,39.70,3.61,3.61
2024-10-17 12:00:00,43.29,43.29,60.04,40.94,4.19,4.19
2024-10-17 13:00:00,63.55,63.55,63.55,39.94,4.17,4.17
2024-10-17 14:00:00,92.68,92.68,92.68,39.69,3.95,3.95
2024-10-17 15:00:00,119.70,119.70,123.60,39.88,3.01,3.01
2024-10-17 16:00:00,173.21,173.21,186.21,40.37,2.59,2.59
2024-10-17 17:00:00,171.00,171.00,172.19,41.46,1.23,1.23
2024-10-17 18:00:00,117.50,117.50,117.50,41.09,0.00,0.00
2024-10-17 19:00:00,97.81,97.81,97.81,40.85,-0.05,-0.05
2024-10-17 20:00:00,89.05,89.05,89.05,41.19,-0.59,-0.59
2024-10-17 21:00:00,82.21,82.21,82.21,39.64,-1.08,-1.08
2024-10-17 22:00:00,80.95,80.95,80.95,39.45,-2.00,-2.00
2024-10-17 23:00:00,81.16,81.16,81.16,39.35,-2.00,-2.00
2024-10-18 00:00:00,82.73,82.73,82.73,39.23,-1.75,-1.75
2024-10-18 01:00:00,78.84,78.84,78.84,39.15,-1.28,-1.28
2024-10-18 02:00:00,81.19,81.19,81.19,39.20,-0.57,-0.57
2024-10-18 03:00:00,84.34,84.34,84.34,39.93,1.60,1.60
2024-10-18 04:00:00,98.89,98.89,98.89,42.27,4.93,4.93
2024-10-18 05:00:00,149.78,149.78,149.78,43.25,12.32,12.32
2024-10-18 06:00:00,156.24,156.24,156.24,43.33,17.91,17.91
2024-10-18 07:00:00,111.00,111.00,111.00,42.39,13.13,13.13
2024-10-18 08:00:00,95.76,95.76,95.76,41.82,13.25,13.25
2024-10-18 09:00:00,85.30,85.30,85.30,42.39,13.27,13.27
2024-10-18 10:00:00,82.96,82.96,82.96,42.18,13.20,13.20
2024-10-18 11:00:00,80.20,80.20,80.20,41.84,13.17,13.17
2024-10-18 12:00:00,81.19,81.19,81.19,41.74,13.17,13.17
2024-10-18 13:00:00,84.34,84.34,84.34,40.83,13.42,13.42
2024-10-18 14:00:00,103.29,103.29,103.29,42.01,17.94,17.94
2024-10-18 15:00:00,133.67,133.67,133.67,42.83,19.93,19.93
2024-10-18 16:00:00,181.28,181.28,181.28,43.01,22.95,22.95
2024-10-18 17:00:00,142.58,142.58,142.58,42.66,13.65,13.65
2024-10-18 18:00:00,103.25,103.25,103.25,42.18,13.09,13.09
2024-10-18 19:00:00,96.83,96.83,96.83,41.54,11.53,11.53
2024-10-18 20:00:00,93.26,93.26,93.26,39.73,9.00,9.00
2024-10-18 21:00:00,85.54,85.54,85.54,38.40,6.36,6.36
2024-10-18 22:00:00,87.06,87.06,87.06,39.45,3.78,3.78
2024-10-18 23:00:00,83.03,83.03,83.03,39.24,3.09,3.09
2024-10-19 00:00:00,79.91,79.91,79.91,39.04,2.91,2.91
2024-10-19 01:00:00,75.26,75.26,75.26,38.93,2.76,2.76
2024-10-19 02:00:00,75.87,75.87,75.87,38.53,2.76,2.76
2024-10-19 03:00:00,76.77,76.77,76.77,38.84,2.97,2.97
2024-10-19 04:00:00,80.00,80.00,80.00,38.83,3.60,3.60
2024-10-19 05:00:00,91.91,91.91,91.91,39.18,4.46,4.46
2024-10-19 06:00:00,89.66,89.66,89.66,39.92,4.99,4.99
2024-10-19 07:00:00,84.60,84.60,84.60,40.43,5.00,5.00
2024-10-19 08:00:00,78.80,78.80,78.80,40.93,4.96,4.96
2024-10-19 09:00:00,73.32,73.32,73.32,40.86,4.97,4.97
2024-10-19 10:00:00,66.16,66.16,66.16,40.94,4.90,4.90
2024-10-19 11:00:00,60.96,60.96,60.96,40.92,4.63,4.63
2024-10-19 12:00:00,63.89,63.89,63.89,40.90,4.91,4.91
2024-10-19 13:00:00,79.07,79.07,79.07,40.77,4.98,4.98
2024-10-19 14:00:00,98.09,98.09,98.09,41.40,7.93,7.93
2024-10-19 15:00:00,109.14,109.14,109.14,43.24,10.13,10.13
2024-10-19 16:00:00,135.82,135.82,135.82,43.81,10.01,10.01
2024-10-19 17:00:00,118.93,118.93,118.93,44.11,6.55,6.55
2024-10-19 18:00:00,96.80,96.80,96.80,43.35,4.96,4.96
2024-10-19 19:00:00,90.18,90.18,90.18,41.95,4.18,4.18
2024-10-19 20:00:00,83.83,83.83,83.83,41.27,3.29,3.29
2024-10-19 21:00:00,73.33,73.33,73.33,40.24,2.57,2.57
2024-10-19 22:00:00,54.04,54.04,55.57,40.71,2.47,2.47
2024-10-19 23:00:00,54.90,54.90,54.90,40.40,1.98,1.98
2024-10-20 00:00:00,54.58,54.58,57.23,40.02,0.96,0.96
2024-10-20 01:00:00,55.91,55.91,59.82,39.64,0.54,0.54
2024-10-20 02:00:00,59.59,59.59,62.92,39.76,1.37,1.37
2024-10-20 03:00:00,32.43,32.43,66.91,36.29,1.54,1.54
2024-10-20 04:00:00,32.23,32.23,64.23,32.23,0.55,0.55
2024-10-20 05:00:00,39.06,39.06,75.32,37.93,2.00,2.00
2024-10-20 06:00:00,48.26,48.26,68.28,40.65,2.13,2.13
2024-10-20 07:00:00,45.75,45.75,45.75,33.10,2.02,2.02
2024-10-20 08:00:00,6.37,6.37,6.37,24.62,1.86,1.86
2024-10-20 09:00:00,0.08,0.08,0.08,0.08,0.08,0.08
2024-10-20 10:00:00,0.00,0.00,0.00,0.00,0.00,0.00
2024-10-20 11:00:00,-0.98,-0.98,-0.98,-0.98,-0.98,-0.98
2024-10-20 12:00:00,-2.01,-2.01,-2.01,-2.01,-2.01,-2.01
2024-10-20 13:00:00,0.00,0.00,0.00,0.00,0.00,0.00
