time,ExchangeNO_MWh,ExchangeSE_MWh,ExchangeGE_MWh,ExchangeNL_MWh,ExchangeGB_MWh,ExchangeGreatBelt_MWh
2024-10-13 16:00:00,-376.35,684.29,1345.58,-702.53,-1006.80,494.70
2024-10-13 17:00:00,162.95,715.99,1073.87,-702.69,-1442.19,455.10
2024-10-13 18:00:00,615.35,716.02,680.30,-702.46,-1385.62,332.90
2024-10-13 19:00:00,499.55,716.05,656.47,-702.56,-1440.71,428.00
2024-10-13 20:00:00,603.65,716.05,433.52,-702.52,-1453.45,467.40
2024-10-13 21:00:00,217.65,691.47,597.98,-702.64,-1444.99,541.40
2024-10-13 22:00:00,-165.54,324.05,993.90,-702.37,-1008.20,575.30
2024-10-13 23:00:00,-46.84,141.91,984.64,-702.53,-997.70,536.20
2024-10-14 00:00:00,272.26,177.59,627.27,-702.56,-997.83,448.20
2024-10-14 01:00:00,726.26,136.29,241.59,-702.58,-1005.06,442.40
2024-10-14 02:00:00,1135.22,208.20,-14.41,-702.58,-1360.61,513.60
2024-10-14 03:00:00,1063.63,682.82,-242.93,-698.42,-1448.03,329.90
2024-10-14 04:00:00,1160.39,716.30,-538.26,-496.69,-1249.51,89.70
2024-10-14 05:00:00,1356.98,716.24,-753.02,-491.99,-817.29,-21.40
2024-10-14 06:00:00,1183.27,716.37,-855.25,-492.07,-762.46,-109.80
2024-10-14 07:00:00,1078.19,716.50,-237.11,-492.11,-1438.15,-174.10
2024-10-14 08:00:00,997.37,716.52,-981.78,-492.03,-1454.29,326.10
2024-10-14 09:00:00,1176.67,716.55,-1315.13,-492.00,-1453.55,436.30
2024-10-14 10:00:00,1366.19,716.64,-1488.80,-492.01,-1420.21,387.20
2024-10-14 11:00:00,1378.57,716.64,-2015.66,-491.94,-1007.71,512.40
2024-10-14 12:00:00,1362.72,716.72,-1590.11,-489.24,-997.84,18.20
2024-10-14 13:00:00,1157.88,716.70,-1660.60,-348.52,-997.16,187.20
2024-10-14 14:00:00,1362.06,716.63,-1611.42,-254.88,-965.29,116.00
2024-10-14 15:00:00,1377.59,716.72,-841.21,-486.63,-997.19,-3.00
2024-10-14 16:00:00,1377.88,716.69,-354.53,-491.92,-997.99,-193.70
2024-10-14 17:00:00,1377.56,716.70,-434.40,-492.08,-998.18,-101.50
2024-10-14 18:00:00,1377.47,716.70,-459.88,-490.52,-997.70,-119.70
2024-10-14 19:00:00,1377.58,716.59,-499.70,-419.28,-962.65,-18.30
2024-10-14 20:00:00,1377.57,716.62,-882.15,-419.17,-827.89,195.60
2024-10-14 21:00:00,1377.56,716.67,-597.89,-487.17,-874.96,186.70
2024-10-14 22:00:00,1377.50,716.71,-207.89,-363.84,-995.63,15.40
2024-10-14 23:00:00,1377.62,716.62,-636.19,180.66,-997.05,63.90
2024-10-15 00:00:00,1377.44,716.70,-9.65,-420.77,-926.63,115.30
2024-10-15 01:00:00,1377.59,716.80,-301.23,-38.78,-990.91,201.10
2024-10-15 02:00:00,1377.65,716.74,-808.35,145.55,-736.66,313.60
2024-10-15 03:00:00,1377.74,716.23,-1955.51,541.23,83.55,273.30
2024-10-15 04:00:00,1377.87,716.08,-2520.13,680.32,948.78,-97.80
2024-10-15 05:00:00,1377.97,716.21,-2409.19,643.80,1065.82,63.30
2024-10-15 06:00:00,1375.04,716.35,-2125.29,574.13,882.49,128.70
2024-10-15 07:00:00,1377.53,716.44,-2117.70,679.34,730.27,-22.80
2024-10-15 08:00:00,1378.04,716.69,-608.01,589.48,-917.48,-42.00
2024-10-15 09:00:00,1377.98,716.82,-614.47,610.59,-998.07,-34.30
2024-10-15 10:00:00,1377.89,716.87,-413.07,11.17,-998.06,79.30
2024-10-15 11:00:00,1378.01,716.78,-910.99,600.77,-997.99,15.60
2024-10-15 12:00:00,1377.96,716.61,-757.26,675.15,-996.57,-94.70
2024-10-15 13:00:00,1378.00,716.76,-426.91,353.01,-911.60,-104.60
2024-10-15 14:00:00,1377.95,716.68,-920.58,444.45,-290.16,-55.50
2024-10-15 15:00:00,1377.81,716.70,-296.07,-221.91,-90.99,-140.80
2024-10-15 16:00:00,1378.10,716.80,-860.16,-472.88,627.06,-26.60
2024-10-15 17:00:00,1378.11,716.86,-529.96,194.27,-729.86,15.10
2024-10-15 18:00:00,1378.15,716.82,-614.12,341.63,-1002.40,43.60
2024-10-15 19:00:00,1378.16,716.73,-480.13,673.50,-1444.31,-264.80
2024-10-15 20:00:00,1349.48,716.76,-410.84,548.05,-1445.85,-435.90
2024-10-15 21:00:00,859.10,682.25,-605.40,174.04,-1004.15,97.90
2024-10-15 22:00:00,487.99,160.33,449.91,-425.78,-751.88,401.50
2024-10-15 23:00:00,-113.21,-281.10,227.86,168.72,13.18,401.20
2024-10-16 00:00:00,-427.41,-439.38,666.50,380.17,-222.66,507.30
2024-10-16 01:00:00,-395.61,-433.76,1296.48,22.87,-267.02,200.90
2024-10-16 02:00:00,-263.10,-434.43,916.18,76.98,-20.05,12.60
2024-10-16 03:00:00,24.60,-272.50,234.36,-387.98,224.51,205.00
2024-10-16 04:00:00,324.80,130.72,-26.43,-489.96,-331.59,69.10
2024-10-16 05:00:00,726.92,677.51,43.19,-491.81,-1299.65,-62.00
2024-10-16 06:00:00,671.11,684.45,-13.56,-491.86,-1451.20,-42.60
2024-10-16 07:00:00,251.31,215.97,45.76,-488.65,-1453.96,272.10
2024-10-16 08:00:00,-196.19,-238.90,175.74,-469.31,-1446.98,545.60
2024-10-16 09:00:00,-646.09,-568.89,-5.59,-52.53,-1105.94,244.50
2024-10-16 10:00:00,-1094.00,-132.91,262.64,51.48,-999.96,-39.80
2024-10-16 11:00:00,-1301.14,56.28,373.94,-244.81,-997.81,-93.40
2024-10-16 12:00:00,-1378.35,-209.50,945.80,-486.27,-997.74,314.90
2024-10-16 13:00:00,-916.52,-661.46,881.30,-491.66,-1006.50,462.90
2024-10-16 14:00:00,-960.12,-323.52,467.32,-491.78,-1443.38,563.20
2024-10-16 15:00:00,-212.72,58.76,19.99,-491.79,-1453.85,349.90
2024-10-16 16:00:00,-3.42,46.70,-27.87,-491.80,-1453.88,352.10
2024-10-16 17:00:00,101.18,-121.27,-125.02,-485.41,-1454.01,399.30
2024-10-16 18:00:00,-98.13,-397.79,-5.52,-364.68,-1454.09,496.60
2024-10-16 19:00:00,-174.53,-397.94,208.04,-482.07,-1454.05,577.50
2024-10-16 20:00:00,-443.03,-511.38,279.16,-139.08,-1453.89,571.30
2024-10-16 21:00:00,-627.13,-324.17,376.75,65.15,-1445.30,586.10
2024-10-16 22:00:00,-577.03,-57.98,399.16,-368.75,-1008.39,587.50
2024-10-16 23:00:00,-579.73,52.03,560.94,-443.26,-997.95,587.50
2024-10-17 00:00:00,-452.13,249.91,465.44,-490.80,-998.07,587.60
2024-10-17 01:00:00,-524.03,164.22,738.23,-491.90,-998.14,585.60
2024-10-17 02:00:00,-458.73,497.75,268.63,-491.86,-1006.75,566.90
2024-10-17 03:00:00,-399.63,607.37,151.93,-490.62,-1443.84,447.00
2024-10-17 04:00:00,-134.33,378.12,121.78,-433.04,-1454.07,364.80
2024-10-17 05:00:00,103.97,689.30,-36.76,-484.61,-1454.11,427.30
2024-10-17 06:00:00,154.97,706.93,23.11,-491.74,-1453.99,431.80
2024-10-17 07:00:00,-95.63,673.32,21.64,-491.84,-1453.94,543.30
2024-10-17 08:00:00,-38.93,659.62,-12.81,-491.84,-1453.91,416.60
2024-10-17 09:00:00,64.97,562.85,6.28,-491.81,-1453.87,435.10
2024-10-17 10:00:00,482.67,301.51,-124.89,-491.68,-1453.70,498.50
2024-10-17 11:00:00,687.57,450.02,-112.88,-491.81,-1453.90,411.60
2024-10-17 12:00:00,1219.80,713.60,-606.48,-491.81,-1453.67,446.10
2024-10-17 13:00:00,1372.74,715.99,-611.60,-481.52,-1453.03,242.90
2024-10-17 14:00:00,1377.68,715.93,-610.13,20.58,-1436.32,-202.30
2024-10-17 15:00:00,1375.98,715.78,-1680.31,114.65,-539.10,91.80
2024-10-17 16:00:00,1332.44,716.12,-1836.64,-86.15,263.60,-174.10
2024-10-17 17:00:00,1375.18,716.08,-1633.40,362.76,-713.38,43.80
2024-10-17 18:00:00,1375.39,716.33,-1349.08,86.94,-993.73,302.30
2024-10-17 19:00:00,1375.80,716.40,-493.49,-204.23,-1079.20,181.00
2024-10-17 20:00:00,1375.89,716.38,-453.38,-249.44,-993.27,320.80
2024-10-17 21:00:00,1375.96,716.59,-228.45,-450.25,-997.83,415.60
2024-10-17 22:00:00,1375.75,716.44,117.10,-491.22,-998.15,421.80
2024-10-17 23:00:00,1375.83,716.33,117.88,-492.01,-998.04,458.30
2024-10-18 00:00:00,1375.87,716.33,24.85,-492.05,-998.22,492.50
2024-10-18 01:00:00,1375.54,716.29,-9.95,-491.97,-998.14,498.30
2024-10-18 02:00:00,1375.68,716.14,36.76,-491.38,-995.89,549.60
2024-10-18 03:00:00,1375.58,716.04,-91.72,-457.78,-811.27,547.50
2024-10-18 04:00:00,1375.79,716.03,-1438.95,-170.29,829.53,7.70
2024-10-18 05:00:00,1375.97,716.14,-1739.63,392.87,1065.58,-407.40
2024-10-18 06:00:00,1375.87,716.15,-1194.66,-20.23,1027.14,-440.90
2024-10-18 07:00:00,1377.70,716.10,312.36,-443.19,-261.31,-31.30
2024-10-18 08:00:00,1436.43,716.01,386.30,-481.91,-608.93,310.10
2024-10-18 09:00:00,1595.55,715.97,566.37,-466.93,-404.30,-77.70
2024-10-18 10:00:00,1407.54,716.07,254.95,-445.51,-185.89,-1.40
2024-10-18 11:00:00,1606.09,716.23,-229.49,-454.08,-208.71,134.30
2024-10-18 12:00:00,1621.57,716.38,-1072.33,-379.68,458.68,138.20
2024-10-18 13:00:00,1621.62,716.47,-1119.44,-443.98,717.43,-76.50
2024-10-18 14:00:00,1621.44,716.50,-1502.37,-470.53,1056.02,-189.40
2024-10-18 15:00:00,1592.80,716.25,-1411.98,-189.84,778.47,-158.80
2024-10-18 16:00:00,1382.34,716.37,-1501.04,263.34,561.50,-179.70
2024-10-18 17:00:00,1377.72,716.45,-1646.47,143.10,759.30,-346.70
2024-10-18 18:00:00,1377.43,716.31,-1227.08,-368.36,348.43,-218.90
2024-10-18 19:00:00,1377.30,716.20,-1184.68,-159.72,-48.19,-224.80
2024-10-18 20:00:00,1377.25,716.36,-758.49,-481.55,-523.94,114.40
2024-10-18 21:00:00,1377.48,716.45,-493.69,-677.81,-720.81,123.10
2024-10-18 22:00:00,1377.27,716.56,-616.54,-453.49,-705.12,-47.90
2024-10-18 23:00:00,1377.29,716.51,-156.19,-697.36,-991.36,-5.70
2024-10-19 00:00:00,1377.26,716.62,-0.85,-702.77,-995.77,-20.20
2024-10-19 01:00:00,1377.22,716.46,-31.46,-693.80,-874.66,-56.90
2024-10-19 02:00:00,1376.96,716.63,-65.47,-675.63,-844.67,-102.70
2024-10-19 03:00:00,1376.96,716.35,-97.09,-649.98,-773.05,-127.80
2024-10-19 04:00:00,1376.87,716.54,-265.76,-681.42,-719.32,-72.30
2024-10-19 05:00:00,1377.02,716.68,93.16,-702.47,-976.33,-112.80
2024-10-19 06:00:00,1377.08,716.49,338.58,-702.78,-997.84,-89.90
2024-10-19 07:00:00,1377.22,716.68,496.98,-702.99,-1006.37,-24.30
2024-10-19 08:00:00,1377.05,716.58,1063.23,-702.07,-1424.57,-113.30
2024-10-19 09:00:00,1374.09,716.68,1228.54,-666.26,-1453.64,-259.60
2024-10-19 10:00:00,1377.81,716.64,1152.68,-702.05,-1453.79,-180.50
2024-10-19 11:00:00,1378.19,716.60,1301.00,-702.77,-1430.52,-192.30
2024-10-19 12:00:00,1391.38,716.71,1138.47,-689.42,-1318.59,-253.00
2024-10-19 13:00:00,1606.25,716.70,39.26,-18.03,-1013.37,-187.70
2024-10-19 14:00:00,1621.86,716.64,-1380.78,515.44,-420.30,-208.70
2024-10-19 15:00:00,1609.57,716.62,-1777.78,628.92,-260.98,-77.90
2024-10-19 16:00:00,1447.97,716.64,-953.28,581.03,-980.90,-0.90
2024-10-19 17:00:00,1609.53,716.83,-1253.43,586.32,-998.09,114.40
2024-10-19 18:00:00,1621.88,716.83,-774.23,-59.23,-998.15,184.10
2024-10-19 19:00:00,1621.68,716.91,-334.98,-639.67,-997.99,269.80
2024-10-19 20:00:00,1621.86,716.89,-383.45,-697.95,-998.05,221.60
2024-10-19 21:00:00,1622.05,716.89,-683.91,-532.60,-1002.44,90.30
2024-10-19 22:00:00,1622.00,716.77,-1077.55,-325.08,-1224.77,278.20
2024-10-19 23:00:00,1622.26,716.79,-825.82,-562.00,-1330.02,237.70
2024-10-20 00:00:00,1622.36,716.55,-1436.57,-344.18,-1056.90,220.40
2024-10-20 01:00:00,1607.71,716.59,-1984.71,-256.80,-640.07,94.90
2024-10-20 02:00:00,1374.11,716.58,-2340.72,-692.75,530.30,-60.20
2024-10-20 03:00:00,1059.23,716.57,-2307.95,-702.44,765.44,-4.90
2024-10-20 04:00:00,829.23,716.56,-2271.96,-686.09,1056.71,-86.10
2024-10-20 05:00:00,1133.82,716.83,-2213.73,-592.81,832.25,-243.30
2024-10-20 06:00:00,952.83,679.97,-1896.02,-656.08,1015.01,-207.00
2024-10-20 07:00:00,580.33,117.20,-849.26,-701.72,869.48,-53.20
2024-10-20 08:00:00,7.90,-389.01,569.18,-688.91,459.79,314.00
2024-10-20 09:00:00,-399.71,-525.62,1497.09,-5.03,-83.38,302.70
2024-10-20 10:00:00,-685.11,7.64,1503.47,511.69,-737.45,426.90
2024-10-20 11:00:00,-770.41,494.42,1362.68,679.61,-767.61,486.50
2024-10-20 12:00:00,-561.71,326.76,1456.81,654.01,-983.65,100.50
2024-10-20 13:00:00,-568.11,-205.48,1388.46,678.57,-579.41,-439.50
2024-10-20 14:00:00,110.40,-197.23,-897.83,445.48,-10.72,46.50
2024-10-20 15:00:00,547.03,351.40,-992.80,-229.29,-267.94,-275.50
2024-10-20 16:00:00,538.49,599.43,-704.32,-459.21,-615.91,-435.40
2024-10-20 17:00:00,114.69,132.68,-220.56,-237.48,-1367.62,150.00
2024-10-20 18:00:00,-577.89,-244.32,477.30,-211.05,-1448.25,342.70
2024-10-20 19:00:00,-770.56,-680.58,804.74,-396.89,-1227.87,491.50
2024-10-20 20:00:00,-960.00,-436.61,143.88,-533.41,-675.94,462.40
2024-10-20 21:00:00,-632.38,-619.46,-93.84,-416.12,-115.95,158.00
2024-10-20 22:00:00,-541.37,-82.00,531.15,-305.38,313.24,-139.60
2024-10-20 23:00:00,-690.00,0.71,392.95,-91.54,814.78,-460.40
2024-10-21 00:00:00,-1258.50,-0.48,854.58,330.83,576.32,-458.40
2024-10-21 01:00:00,-1554.96,-8.73,934.03,185.83,568.62,-361.50
2024-10-21 02:00:00,-1404.91,-149.96,720.79,-103.00,765.61,-248.50
2024-10-21 03:00:00,-1430.02,-470.34,19.57,-307.37,485.73,229.30
2024-10-21 04:00:00,-1315.61,-113.97,24.64,-537.82,62.76,547.70
2024-10-21 05:00:00,-410.47,465.99,-227.43,-458.72,-1165.82,410.40
2024-10-21 06:00:00,55.44,485.56,-90.92,-697.12,-1426.22,365.60
2024-10-21 07:00:00,-234.32,466.67,140.56,-702.78,-1453.64,355.10
2024-10-21 08:00:00,-17.62,501.46,-41.52,-702.48,-1453.75,244.90
2024-10-21 09:00:00,-3.72,501.49,-145.34,-702.72,-1453.91,251.10
2024-10-21 10:00:00,-62.32,501.65,112.47,-702.52,-1453.79,116.20
2024-10-21 11:00:00,406.08,501.73,-43.14,-702.48,-1454.14,51.00
2024-10-21 12:00:00,824.18,501.80,-68.18,-702.63,-1453.74,-116.50
2024-10-21 13:00:00,997.06,501.95,-125.87,-702.56,-1452.79,-219.90
2024-10-21 14:00:00,1383.41,501.94,-555.94,-689.58,-1358.37,-337.10
2024-10-21 15:00:00,1432.44,501.95,-2381.06,-48.68,34.65,-230.20
2024-10-21 16:00:00,1292.34,501.93,-2256.60,-486.40,674.24,-168.00
2024-10-21 17:00:00,1608.28,501.88,-2311.15,138.67,39.64,-89.10
2024-10-21 18:00:00,1621.20,501.99,-2442.94,510.39,142.02,-200.80
2024-10-21 19:00:00,1621.17,501.95,-2447.15,473.42,185.38,-134.20
2024-10-21 20:00:00,1621.17,501.86,-2428.29,641.59,71.81,-222.60
2024-10-21 21:00:00,1621.41,507.88,-1031.61,1.20,-635.06,12.60
2024-10-21 22:00:00,1621.11,594.93,-2045.58,581.88,-102.48,-196.30
2024-10-21 23:00:00,1621.01,601.61,-1916.36,562.24,54.95,-323.50
2024-10-22 00:00:00,1621.34,601.38,-1807.40,193.16,497.43,-376.50
2024-10-22 01:00:00,1621.04,601.33,-1138.57,-485.58,258.73,-218.80
2024-10-22 02:00:00,1621.20,601.46,-943.89,-540.73,398.08,-500.50
2024-10-22 03:00:00,1621.52,601.39,-1352.78,-472.80,600.35,-501.00
2024-10-22 04:00:00,1621.47,601.37,-1464.26,-492.79,409.95,-236.10
2024-10-22 05:00:00,1500.06,601.40,-679.64,-694.91,330.45,-503.00
2024-10-22 06:00:00,1169.05,601.39,436.78,-544.05,-851.19,-519.50
2024-10-22 07:00:00,1499.66,601.52,-309.21,-215.56,-1335.68,-416.10
2024-10-22 08:00:00,1615.00,601.47,-593.54,42.78,-1451.79,-515.60
2024-10-22 09:00:00,1613.58,599.97,-685.66,-465.43,-1453.90,-434.90
2024-10-22 10:00:00,1301.84,577.03,-658.41,-697.27,-1453.99,-278.60
2024-10-22 11:00:00,627.08,531.10,-429.06,-686.75,-1453.84,87.20
2024-10-22 12:00:00,823.00,583.68,-668.19,-532.70,-1453.68,-151.50
2024-10-22 13:00:00,1232.85,596.55,-585.55,-541.98,-1452.79,-487.30
2024-10-22 14:00:00,1574.47,665.07,-581.42,-698.00,-1406.11,-536.90
2024-10-22 15:00:00,1589.94,612.22,-1194.64,-646.38,-1452.82,-50.90
2024-10-22 16:00:00,1149.84,708.81,-924.21,-466.72,-1453.92,-114.90
2024-10-22 17:00:00,1345.23,715.96,-1223.49,-312.50,-1453.27,-55.00
2024-10-22 18:00:00,1375.68,716.02,-1390.06,-694.02,-1403.36,267.00
2024-10-22 19:00:00,1526.81,715.95,-2259.09,-702.88,-1007.60,504.20
2024-10-22 20:00:00,1608.42,716.05,-2292.68,-702.75,-998.14,586.30
2024-10-22 21:00:00,1609.46,715.97,-2075.42,-702.82,-998.27,572.30
2024-10-22 22:00:00,1622.46,716.06,-1843.25,-702.79,-998.23,579.10
2024-10-22 23:00:00,1624.72,716.22,-1738.91,-702.94,-998.32,582.50
2024-10-23 00:00:00,1622.69,716.40,-1488.85,-702.91,-998.14,487.20
2024-10-23 01:00:00,1622.63,716.53,-1456.25,-698.77,-982.49,455.00
2024-10-23 02:00:00,1622.69,716.71,-1824.64,-499.95,-667.13,456.90
2024-10-23 03:00:00,1610.98,716.74,-1816.55,-686.86,-380.18,193.70
2024-10-23 04:00:00,1448.51,716.73,-2417.47,-146.83,194.38,-154.30
2024-10-23 05:00:00,1610.07,716.65,-2506.21,-543.42,1048.86,-547.40
2024-10-23 06:00:00,1613.50,716.76,-2455.35,-492.33,998.73,-569.10
2024-10-23 07:00:00,1480.00,716.65,-1570.17,-225.18,-605.97,-326.60
2024-10-23 08:00:00,1511.30,716.48,-1936.21,443.42,-941.11,-293.60
2024-10-23 09:00:00,1616.09,716.65,-2171.72,398.73,-996.89,-126.20
2024-10-23 10:00:00,1622.32,716.72,-2197.29,224.74,-998.05,-23.90
2024-10-23 11:00:00,1622.51,716.58,-1929.86,272.94,-997.80,-236.80
2024-10-23 12:00:00,1622.15,716.66,-1527.27,-363.37,-995.60,-193.60
2024-10-23 13:00:00,1622.23,716.66,-2048.12,223.80,-846.23,-241.90
2024-10-23 14:00:00,1622.58,716.72,-2430.45,49.64,384.71,-497.60
2024-10-23 15:00:00,1622.41,716.72,-2306.09,-19.58,522.49,-436.00
2024-10-23 16:00:00,1622.09,716.76,-2527.86,-6.73,910.99,-544.20
2024-10-23 17:00:00,1606.87,716.79,-2450.11,78.44,416.68,-523.10
2024-10-23 18:00:00,1388.56,716.66,-2458.89,-29.60,414.22,-543.50
2024-10-23 19:00:00,1379.12,716.81,-2312.42,-254.09,132.85,-342.80
2024-10-23 20:00:00,1469.93,716.72,-2472.57,-185.93,39.21,-215.90
2024-10-23 21:00:00,1526.06,709.80,-1925.83,-680.01,17.67,-80.30
2024-10-23 22:00:00,1615.98,610.74,-2455.52,-244.40,345.55,-251.70
2024-10-23 23:00:00,1622.38,603.45,-2278.53,-616.35,677.07,-287.50
2024-10-24 00:00:00,1622.28,603.16,-2199.42,-358.71,554.74,-393.20
2024-10-24 01:00:00,1622.41,603.05,-2480.77,-521.65,903.74,-379.70
2024-10-24 02:00:00,1622.48,602.93,-2373.73,-643.00,1065.00,-344.00
2024-10-24 03:00:00,1618.21,559.70,-2528.87,-501.21,1068.51,-244.30
2024-10-24 04:00:00,1622.34,6.19,-2374.75,-6.59,1068.58,-464.30
2024-10-24 05:00:00,1622.23,0.00,-2419.92,173.96,1063.78,-565.90
2024-10-24 06:00:00,1539.92,0.00,-2353.79,386.85,795.96,-539.90
2024-10-24 07:00:00,1605.28,0.00,-1502.20,675.88,-364.84,-319.40
2024-10-24 08:00:00,1620.14,0.00,-853.62,609.50,-984.13,-187.60
2024-10-24 09:00:00,1620.45,0.00,-505.54,572.74,-997.98,-106.20
2024-10-24 10:00:00,1620.47,0.00,-585.42,621.08,-997.83,-55.70
2024-10-24 11:00:00,1620.31,0.00,-670.51,681.78,-997.87,78.50
2024-10-24 12:00:00,1620.37,0.00,-709.94,680.79,-982.68,38.30
2024-10-24 13:00:00,1620.57,0.00,-1311.14,554.98,-212.22,-291.70
2024-10-24 14:00:00,1620.35,0.00,-1236.73,214.56,208.67,-343.10
2024-10-24 15:00:00,1620.55,0.00,-1664.40,573.49,363.19,-243.60
2024-10-24 16:00:00,1621.84,0.00,-729.15,76.28,-181.36,-373.40
2024-10-24 17:00:00,1621.88,0.00,-283.94,-11.70,-1265.77,-100.70
2024-10-24 18:00:00,1621.71,0.00,-48.06,-442.06,-1450.68,110.90
2024-10-24 19:00:00,1621.75,0.00,-487.42,-408.59,-1449.09,423.50
2024-10-24 20:00:00,1621.76,0.00,-262.91,-506.68,-1199.95,167.60
2024-10-24 21:00:00,1621.61,0.00,-494.43,-593.49,-1002.75,261.30
2024-10-24 22:00:00,1621.73,0.00,-501.66,-231.42,-997.97,239.60
2024-10-24 23:00:00,1621.78,0.00,-630.82,1.63,-998.17,313.60
2024-10-25 00:00:00,1615.59,0.00,-235.88,-132.03,-998.02,177.20
2024-10-25 01:00:00,1533.82,0.00,-267.04,-56.66,-998.22,196.30
2024-10-25 02:00:00,1596.54,0.00,-783.84,253.08,-996.45,226.70
2024-10-25 03:00:00,1350.64,0.00,-785.59,390.94,-893.90,239.80
2024-10-25 04:00:00,1602.44,0.00,-2007.24,610.78,157.93,95.80
2024-10-25 05:00:00,1621.95,0.00,-2184.50,681.89,1034.75,-292.60
2024-10-25 06:00:00,1621.66,0.00,-1411.24,653.21,753.70,-392.40
2024-10-25 07:00:00,1621.60,0.00,183.18,632.17,-917.74,-222.10
2024-10-25 08:00:00,1621.55,0.00,337.03,624.63,-997.92,-147.50
2024-10-25 09:00:00,1621.43,0.00,947.60,-43.11,-998.03,57.00
2024-10-25 10:00:00,1621.81,0.00,1174.89,-504.19,-997.95,160.80
2024-10-25 11:00:00,1621.71,0.00,772.58,-92.41,-998.06,181.00
2024-10-25 12:00:00,1621.63,0.00,108.92,368.93,-995.79,230.40
2024-10-25 13:00:00,1621.63,0.00,-185.70,675.46,-872.87,-101.30
2024-10-25 14:00:00,1621.85,0.00,-703.69,601.55,-50.31,-298.90
2024-10-25 15:00:00,1621.63,0.00,-1347.83,675.90,727.42,-403.30
2024-10-25 16:00:00,1621.82,0.00,-1770.60,512.84,980.38,-93.60
2024-10-25 17:00:00,1621.52,0.00,-872.91,589.74,-219.06,-67.20
2024-10-25 18:00:00,1621.96,0.00,-422.81,630.76,-827.49,-8.40
2024-10-25 19:00:00,1621.80,0.00,-313.69,604.66,-957.43,30.40
2024-10-25 20:00:00,1621.84,0.00,-652.96,681.10,-611.81,-92.90
2024-10-25 21:00:00,1610.26,0.00,-550.66,664.92,-627.62,-103.20
2024-10-25 22:00:00,1310.99,0.00,-184.81,644.04,-874.36,78.90
2024-10-25 23:00:00,1425.83,0.00,-197.90,554.37,-762.77,33.30
2024-10-26 00:00:00,1596.95,0.00,-315.56,665.69,-867.45,-15.40
2024-10-26 01:00:00,1447.37,0.00,-410.79,612.03,-632.47,-26.30
2024-10-26 02:00:00,1609.29,0.00,-1377.99,611.11,134.56,-0.30
2024-10-26 03:00:00,1621.86,0.00,-1698.67,632.42,438.46,-55.60
2024-10-26 04:00:00,1612.75,0.00,-2250.35,678.73,880.13,-50.30
2024-10-26 05:00:00,1485.10,0.00,-1869.38,658.73,754.88,-71.90
2024-10-26 06:00:00,1521.40,0.00,-146.73,82.56,-247.13,-59.20
2024-10-26 07:00:00,1563.92,0.00,240.20,-214.51,-862.83,427.10
2024-10-26 08:00:00,1618.20,0.00,-66.38,446.42,-995.45,-7.60
2024-10-26 09:00:00,1621.53,0.00,-363.57,635.67,-998.19,137.80
2024-10-26 10:00:00,1610.89,0.00,-476.02,572.98,-998.08,155.20
2024-10-26 11:00:00,1464.20,0.00,-387.04,615.43,-997.45,88.70
2024-10-26 12:00:00,1610.14,0.00,-440.05,642.92,-965.86,-50.10
2024-10-26 13:00:00,1621.89,0.00,-698.07,630.12,-795.08,-59.40
2024-10-26 14:00:00,1622.18,0.00,-1716.68,352.40,315.20,-71.60
2024-10-26 15:00:00,1621.98,0.00,-1912.61,-53.07,877.94,-88.30
2024-10-26 16:00:00,1621.87,0.00,-715.87,-560.86,-61.38,-122.50
2024-10-26 17:00:00,1621.84,0.00,-160.21,-655.77,-976.90,-233.10
2024-10-26 18:00:00,1621.83,0.00,-308.49,-656.07,-998.08,-206.40
2024-10-26 19:00:00,1621.60,0.00,-253.04,-669.30,-997.92,-188.00
2024-10-26 20:00:00,1621.84,0.00,-748.13,-673.22,-998.10,-61.00
2024-10-26 21:00:00,1621.71,0.00,-1004.66,-692.77,-998.06,64.40
2024-10-26 22:00:00,1621.66,0.00,-1523.70,-243.40,-997.97,34.00
2024-10-26 23:00:00,1621.91,0.00,-1387.37,-668.77,-984.75,108.80
2024-10-27 00:00:00,1590.94,0.00,-1705.07,-588.41,-316.01,-49.40
2024-10-27 01:00:00,1184.21,0.00,-1201.49,-567.06,-164.04,184.90
2024-10-27 02:00:00,1593.97,0.00,-1753.81,-12.06,3.89,148.50
2024-10-27 03:00:00,1618.24,0.00,-2178.14,218.52,289.93,225.30
2024-10-27 04:00:00,1386.34,0.00,-1996.40,481.98,-163.32,337.50
2024-10-27 05:00:00,1574.53,0.00,-994.08,-164.66,-450.51,416.20
2024-10-27 06:00:00,1620.89,0.00,-344.60,-691.28,-985.48,548.90
2024-10-27 07:00:00,1621.89,0.00,-197.14,-702.72,-997.98,352.70
2024-10-27 08:00:00,1622.04,0.00,-372.47,-702.28,-998.03,165.30
2024-10-27 09:00:00,1621.67,0.00,-220.36,-677.56,-998.02,-178.90
2024-10-27 10:00:00,1621.77,0.00,-685.14,-556.36,-998.08,-163.20
2024-10-27 11:00:00,1621.93,0.00,-1169.11,-572.04,-1001.53,-202.30
2024-10-27 12:00:00,1622.16,0.00,-1000.22,-584.34,-1171.93,-526.40
2024-10-27 13:00:00,1622.14,0.00,-1334.55,-696.17,-847.25,-599.40
2024-10-27 14:00:00,1622.06,0.00,-1613.77,-568.80,-637.09,-108.20
2024-10-27 15:00:00,1621.95,-0.08,-2182.47,-639.94,280.87,111.40
